date,provincia_destino_name,day_of_week,month,year,viajes
2024-04-30,Santa Cruz de Tenerife,Tuesday,4,2024,18097
2024-05-01,"Balears, Illes",Wednesday,5,2024,23748
2024-05-01,"Palmas, Las",Wednesday,5,2024,18924
2024-05-01,Santa Cruz de Tenerife,Wednesday,5,2024,14777
2024-05-02,"Balears, Illes",Thursday,5,2024,25029
2024-05-02,"Palmas, Las",Thursday,5,2024,20059
2024-05-02,Santa Cruz de Tenerife,Thursday,5,2024,16679
2024-05-03,"Balears, Illes",Friday,5,2024,25794
2024-05-03,"Palmas, Las",Friday,5,2024,18741
2024-05-03,Santa Cruz de Tenerife,Friday,5,2024,17878
2024-05-04,"Balears, Illes",Saturday,5,2024,20444
2024-05-04,"Palmas, Las",Saturday,5,2024,18066
2024-05-04,Santa Cruz de Tenerife,Saturday,5,2024,17918
2024-05-05,"Balears, Illes",Sunday,5,2024,21635
2024-05-05,"Palmas, Las",Sunday,5,2024,19285
2024-05-05,Santa Cruz de Tenerife,Sunday,5,2024,20939
2024-05-06,"Balears, Illes",Monday,5,2024,23774
2024-05-06,"Palmas, Las",Monday,5,2024,20048
2024-05-06,Santa Cruz de Tenerife,Monday,5,2024,18634
2024-05-07,"Balears, Illes",Tuesday,5,2024,20799
2024-05-07,"Palmas, Las",Tuesday,5,2024,19487
2024-05-07,Santa Cruz de Tenerife,Tuesday,5,2024,16791
2024-05-08,"Balears, Illes",Wednesday,5,2024,22000
2024-05-08,"Palmas, Las",Wednesday,5,2024,19311
2024-05-08,Santa Cruz de Tenerife,Wednesday,5,2024,16609
2024-05-09,"Balears, Illes",Thursday,5,2024,24228
2024-05-09,"Palmas, Las",Thursday,5,2024,19270
2024-05-09,Santa Cruz de Tenerife,Thursday,5,2024,18247
2024-05-10,"Balears, Illes",Friday,5,2024,27598
2024-05-10,"Palmas, Las",Friday,5,2024,20875
2024-05-10,Santa Cruz de Tenerife,Friday,5,2024,19867
2024-05-11,"Balears, Illes",Saturday,5,2024,21822
2024-05-11,"Palmas, Las",Saturday,5,2024,18699
2024-05-11,Santa Cruz de Tenerife,Saturday,5,2024,16115
2024-05-12,"Balears, Illes",Sunday,5,2024,22847
2024-05-12,"Palmas, Las",Sunday,5,2024,18485
2024-05-12,Santa Cruz de Tenerife,Sunday,5,2024,17594
2024-05-13,"Balears, Illes",Monday,5,2024,24650
2024-05-13,"Palmas, Las",Monday,5,2024,19686
2024-05-13,Santa Cruz de Tenerife,Monday,5,2024,17712
2024-05-14,"Balears, Illes",Tuesday,5,2024,22595
2024-05-14,"Palmas, Las",Tuesday,5,2024,19378
2024-05-14,Santa Cruz de Tenerife,Tuesday,5,2024,17538
2024-05-15,"Balears, Illes",Wednesday,5,2024,23684
2024-05-15,"Palmas, Las",Wednesday,5,2024,19848
2024-05-15,Santa Cruz de Tenerife,Wednesday,5,2024,17563
2024-05-16,"Balears, Illes",Thursday,5,2024,23909
2024-05-16,"Palmas, Las",Thursday,5,2024,19628
2024-05-16,Santa Cruz de Tenerife,Thursday,5,2024,17925
2024-05-17,"Balears, Illes",Friday,5,2024,29956
2024-05-17,"Palmas, Las",Friday,5,2024,20052
2024-05-17,Santa Cruz de Tenerife,Friday,5,2024,20064
2024-05-18,"Balears, Illes",Saturday,5,2024,23419
2024-05-18,"Palmas, Las",Saturday,5,2024,20083
2024-05-18,Santa Cruz de Tenerife,Saturday,5,2024,15845
2024-05-19,"Balears, Illes",Sunday,5,2024,22023
2024-05-19,"Palmas, Las",Sunday,5,2024,19515
2024-05-19,Santa Cruz de Tenerife,Sunday,5,2024,17005
2024-05-20,"Balears, Illes",Monday,5,2024,23889
2024-05-20,"Palmas, Las",Monday,5,2024,19974
2024-05-20,Santa Cruz de Tenerife,Monday,5,2024,18883
2024-05-21,"Balears, Illes",Tuesday,5,2024,22310
2024-05-21,"Palmas, Las",Tuesday,5,2024,18644
2024-05-21,Santa Cruz de Tenerife,Tuesday,5,2024,16960
2024-05-22,"Balears, Illes",Wednesday,5,2024,23745
2024-05-22,"Palmas, Las",Wednesday,5,2024,19449
2024-05-22,Santa Cruz de Tenerife,Wednesday,5,2024,17132
2024-05-23,"Balears, Illes",Thursday,5,2024,26322
2024-05-23,"Palmas, Las",Thursday,5,2024,19761
2024-05-23,Santa Cruz de Tenerife,Thursday,5,2024,18671
2024-05-24,"Balears, Illes",Friday,5,2024,29285
2024-05-24,"Palmas, Las",Friday,5,2024,20682
2024-05-24,Santa Cruz de Tenerife,Friday,5,2024,19003
2024-05-25,"Balears, Illes",Saturday,5,2024,23335
2024-05-25,"Palmas, Las",Saturday,5,2024,18308
2024-05-25,Santa Cruz de Tenerife,Saturday,5,2024,15641
2024-05-26,"Balears, Illes",Sunday,5,2024,24462
2024-05-26,"Palmas, Las",Sunday,5,2024,18334
2024-05-26,Santa Cruz de Tenerife,Sunday,5,2024,17436
2024-05-27,"Balears, Illes",Monday,5,2024,26456
2024-05-27,"Palmas, Las",Monday,5,2024,18804
2024-05-27,Santa Cruz de Tenerife,Monday,5,2024,17555
2024-05-28,"Balears, Illes",Tuesday,5,2024,22932
2024-05-28,"Palmas, Las",Tuesday,5,2024,17903
2024-05-28,Santa Cruz de Tenerife,Tuesday,5,2024,17863
2024-05-29,"Balears, Illes",Wednesday,5,2024,22844
2024-05-29,"Palmas, Las",Wednesday,5,2024,20203
2024-05-29,Santa Cruz de Tenerife,Wednesday,5,2024,17917
2024-05-30,"Balears, Illes",Thursday,5,2024,26248
2024-05-30,"Palmas, Las",Thursday,5,2024,18912
2024-05-30,Santa Cruz de Tenerife,Thursday,5,2024,17696
2024-05-31,"Balears, Illes",Friday,5,2024,30353
2024-05-31,"Palmas, Las",Friday,5,2024,19143
2024-05-31,Santa Cruz de Tenerife,Friday,5,2024,17951
2024-06-01,"Balears, Illes",Saturday,6,2024,24441
2024-06-01,"Palmas, Las",Saturday,6,2024,18683
2024-06-01,Santa Cruz de Tenerife,Saturday,6,2024,16095
2024-06-02,"Balears, Illes",Sunday,6,2024,26064
2024-06-02,"Palmas, Las",Sunday,6,2024,22380
2024-06-02,Santa Cruz de Tenerife,Sunday,6,2024,20343
2024-06-03,"Balears, Illes",Monday,6,2024,27709
2024-06-03,"Palmas, Las",Monday,6,2024,20760
2024-06-03,Santa Cruz de Tenerife,Monday,6,2024,19614
2024-06-04,"Balears, Illes",Tuesday,6,2024,23584
2024-06-04,"Palmas, Las",Tuesday,6,2024,18414
2024-06-04,Santa Cruz de Tenerife,Tuesday,6,2024,17865
2024-06-05,"Balears, Illes",Wednesday,6,2024,24952
2024-06-05,"Palmas, Las",Wednesday,6,2024,19781
2024-06-05,Santa Cruz de Tenerife,Wednesday,6,2024,17428
2024-06-06,"Balears, Illes",Thursday,6,2024,27609
2024-06-06,"Palmas, Las",Thursday,6,2024,20088
2024-06-06,Santa Cruz de Tenerife,Thursday,6,2024,19565
2024-06-07,"Balears, Illes",Friday,6,2024,31595
2024-06-07,"Palmas, Las",Friday,6,2024,20813
2024-06-07,Santa Cruz de Tenerife,Friday,6,2024,20001
2024-06-08,"Balears, Illes",Saturday,6,2024,26160
2024-06-08,"Palmas, Las",Saturday,6,2024,19840
2024-06-08,Santa Cruz de Tenerife,Saturday,6,2024,16872
2024-06-09,"Balears, Illes",Sunday,6,2024,27141
2024-06-09,"Palmas, Las",Sunday,6,2024,19644
2024-06-09,Santa Cruz de Tenerife,Sunday,6,2024,18186
2024-06-10,"Balears, Illes",Monday,6,2024,30899
2024-06-10,"Palmas, Las",Monday,6,2024,20380
2024-06-10,Santa Cruz de Tenerife,Monday,6,2024,18300
2024-06-11,"Balears, Illes",Tuesday,6,2024,25340
2024-06-11,"Palmas, Las",Tuesday,6,2024,18583
2024-06-11,Santa Cruz de Tenerife,Tuesday,6,2024,17578
2024-06-12,"Balears, Illes",Wednesday,6,2024,28127
2024-06-12,"Palmas, Las",Wednesday,6,2024,19860
2024-06-12,Santa Cruz de Tenerife,Wednesday,6,2024,17102
2024-06-13,"Balears, Illes",Thursday,6,2024,30354
2024-06-13,"Palmas, Las",Thursday,6,2024,19664
2024-06-13,Santa Cruz de Tenerife,Thursday,6,2024,18335
2024-06-14,"Balears, Illes",Friday,6,2024,34294
2024-06-14,"Palmas, Las",Friday,6,2024,20327
2024-06-14,Santa Cruz de Tenerife,Friday,6,2024,20008
2024-06-15,"Balears, Illes",Saturday,6,2024,27502
2024-06-15,"Palmas, Las",Saturday,6,2024,18683
2024-06-15,Santa Cruz de Tenerife,Saturday,6,2024,17413
2024-06-16,"Balears, Illes",Sunday,6,2024,27288
2024-06-16,"Palmas, Las",Sunday,6,2024,20459
2024-06-16,Santa Cruz de Tenerife,Sunday,6,2024,17991
2024-06-17,"Balears, Illes",Monday,6,2024,29700
2024-06-17,"Palmas, Las",Monday,6,2024,20788
2024-06-17,Santa Cruz de Tenerife,Monday,6,2024,18297
2024-06-18,"Balears, Illes",Tuesday,6,2024,27455
2024-06-18,"Palmas, Las",Tuesday,6,2024,19405
2024-06-18,Santa Cruz de Tenerife,Tuesday,6,2024,17853
2024-06-19,"Balears, Illes",Wednesday,6,2024,29238
2024-06-19,"Palmas, Las",Wednesday,6,2024,19659
2024-06-19,Santa Cruz de Tenerife,Wednesday,6,2024,17302
2024-06-20,"Balears, Illes",Thursday,6,2024,31677
2024-06-20,"Palmas, Las",Thursday,6,2024,20372
2024-06-20,Santa Cruz de Tenerife,Thursday,6,2024,18866
2024-06-21,"Balears, Illes",Friday,6,2024,37026
2024-06-21,"Palmas, Las",Friday,6,2024,22182
2024-06-21,Santa Cruz de Tenerife,Friday,6,2024,20678
2024-06-22,"Balears, Illes",Saturday,6,2024,32277
2024-06-22,"Palmas, Las",Saturday,6,2024,21525
2024-06-22,Santa Cruz de Tenerife,Saturday,6,2024,16971
2024-06-23,"Balears, Illes",Sunday,6,2024,28203
2024-06-23,"Palmas, Las",Sunday,6,2024,18228
2024-06-23,Santa Cruz de Tenerife,Sunday,6,2024,18066
2024-06-24,"Balears, Illes",Monday,6,2024,30426
2024-06-24,"Palmas, Las",Monday,6,2024,21753
2024-06-24,Santa Cruz de Tenerife,Monday,6,2024,18490
2024-06-25,"Balears, Illes",Tuesday,6,2024,29930
2024-06-25,"Palmas, Las",Tuesday,6,2024,20288
2024-06-25,Santa Cruz de Tenerife,Tuesday,6,2024,17610
2024-06-26,"Balears, Illes",Wednesday,6,2024,28955
2024-06-26,"Palmas, Las",Wednesday,6,2024,19504
2024-06-26,Santa Cruz de Tenerife,Wednesday,6,2024,17204
2024-06-27,"Balears, Illes",Thursday,6,2024,32145
2024-06-27,"Palmas, Las",Thursday,6,2024,20540
2024-06-27,Santa Cruz de Tenerife,Thursday,6,2024,19317
2024-06-28,"Balears, Illes",Friday,6,2024,35834
2024-06-28,"Palmas, Las",Friday,6,2024,20186
2024-06-28,Santa Cruz de Tenerife,Friday,6,2024,22755
2024-06-29,"Balears, Illes",Saturday,6,2024,29333
2024-06-29,"Palmas, Las",Saturday,6,2024,19222
2024-06-29,Santa Cruz de Tenerife,Saturday,6,2024,19926
2024-06-30,"Balears, Illes",Sunday,6,2024,31949
2024-06-30,"Palmas, Las",Sunday,6,2024,24243
2024-06-30,Santa Cruz de Tenerife,Sunday,6,2024,17360
2024-07-01,"Balears, Illes",Monday,7,2024,30952
2024-07-01,"Palmas, Las",Monday,7,2024,21535
2024-07-01,Santa Cruz de Tenerife,Monday,7,2024,18975
2024-07-02,"Balears, Illes",Tuesday,7,2024,28176
2024-07-02,"Palmas, Las",Tuesday,7,2024,19840
2024-07-02,Santa Cruz de Tenerife,Tuesday,7,2024,17376
2024-07-03,"Balears, Illes",Wednesday,7,2024,28240
2024-07-03,"Palmas, Las",Wednesday,7,2024,20098
2024-07-03,Santa Cruz de Tenerife,Wednesday,7,2024,18464
2024-07-04,"Balears, Illes",Thursday,7,2024,30226
2024-07-04,"Palmas, Las",Thursday,7,2024,21759
2024-07-04,Santa Cruz de Tenerife,Thursday,7,2024,17892
2024-07-05,"Balears, Illes",Friday,7,2024,35235
2024-07-05,"Palmas, Las",Friday,7,2024,23040
2024-07-05,Santa Cruz de Tenerife,Friday,7,2024,19121
2024-07-06,"Balears, Illes",Saturday,7,2024,28736
2024-07-06,"Palmas, Las",Saturday,7,2024,20141
2024-07-06,Santa Cruz de Tenerife,Saturday,7,2024,16133
2024-07-07,"Balears, Illes",Sunday,7,2024,29630
2024-07-07,"Palmas, Las",Sunday,7,2024,18677
2024-07-07,Santa Cruz de Tenerife,Sunday,7,2024,22052
2024-07-08,"Balears, Illes",Monday,7,2024,32717
2024-07-08,"Palmas, Las",Monday,7,2024,20639
2024-07-08,Santa Cruz de Tenerife,Monday,7,2024,20111
2024-07-09,"Balears, Illes",Tuesday,7,2024,28900
2024-07-09,"Palmas, Las",Tuesday,7,2024,18536
2024-07-09,Santa Cruz de Tenerife,Tuesday,7,2024,16675
2024-07-10,"Balears, Illes",Wednesday,7,2024,33020
2024-07-10,"Palmas, Las",Wednesday,7,2024,20815
2024-07-10,Santa Cruz de Tenerife,Wednesday,7,2024,18124
2024-07-11,"Balears, Illes",Thursday,7,2024,30754
2024-07-11,"Palmas, Las",Thursday,7,2024,20162
2024-07-11,Santa Cruz de Tenerife,Thursday,7,2024,17767
2024-07-12,"Balears, Illes",Friday,7,2024,34280
2024-07-12,"Palmas, Las",Friday,7,2024,23084
2024-07-12,Santa Cruz de Tenerife,Friday,7,2024,19468
2024-07-13,"Balears, Illes",Saturday,7,2024,29206
2024-07-13,"Palmas, Las",Saturday,7,2024,19224
2024-07-13,Santa Cruz de Tenerife,Saturday,7,2024,17047
2024-07-14,"Balears, Illes",Sunday,7,2024,30456
2024-07-14,"Palmas, Las",Sunday,7,2024,19812
2024-07-14,Santa Cruz de Tenerife,Sunday,7,2024,18711
2024-07-15,"Balears, Illes",Monday,7,2024,32555
2024-07-15,"Palmas, Las",Monday,7,2024,21311
2024-07-15,Santa Cruz de Tenerife,Monday,7,2024,19672
2024-07-16,"Balears, Illes",Tuesday,7,2024,30826
2024-07-16,"Palmas, Las",Tuesday,7,2024,19878
2024-07-16,Santa Cruz de Tenerife,Tuesday,7,2024,17342
2024-07-17,"Balears, Illes",Wednesday,7,2024,28470
2024-07-17,"Palmas, Las",Wednesday,7,2024,21040
2024-07-17,Santa Cruz de Tenerife,Wednesday,7,2024,18637
2024-07-18,"Balears, Illes",Thursday,7,2024,32931
2024-07-18,"Palmas, Las",Thursday,7,2024,21129
2024-07-18,Santa Cruz de Tenerife,Thursday,7,2024,19795
2024-07-19,"Balears, Illes",Friday,7,2024,32681
2024-07-19,"Palmas, Las",Friday,7,2024,21760
2024-07-19,Santa Cruz de Tenerife,Friday,7,2024,20927
2024-07-20,"Balears, Illes",Saturday,7,2024,33730
2024-07-20,"Palmas, Las",Saturday,7,2024,21173
2024-07-20,Santa Cruz de Tenerife,Saturday,7,2024,18371
2024-07-21,"Balears, Illes",Sunday,7,2024,29596
2024-07-21,"Palmas, Las",Sunday,7,2024,20958
2024-07-21,Santa Cruz de Tenerife,Sunday,7,2024,17974
2024-07-22,"Balears, Illes",Monday,7,2024,34332
2024-07-22,"Palmas, Las",Monday,7,2024,21657
2024-07-22,Santa Cruz de Tenerife,Monday,7,2024,19895
2024-07-23,"Balears, Illes",Tuesday,7,2024,30034
2024-07-23,"Palmas, Las",Tuesday,7,2024,20686
2024-07-23,Santa Cruz de Tenerife,Tuesday,7,2024,17953
2024-07-24,"Balears, Illes",Wednesday,7,2024,31084
2024-07-24,"Palmas, Las",Wednesday,7,2024,21102
2024-07-24,Santa Cruz de Tenerife,Wednesday,7,2024,19091
2024-07-25,"Balears, Illes",Thursday,7,2024,35006
2024-07-25,"Palmas, Las",Thursday,7,2024,21043
2024-07-25,Santa Cruz de Tenerife,Thursday,7,2024,19855
2024-07-26,"Balears, Illes",Friday,7,2024,37429
2024-07-26,"Palmas, Las",Friday,7,2024,21467
2024-07-26,Santa Cruz de Tenerife,Friday,7,2024,21604
2024-07-27,"Balears, Illes",Saturday,7,2024,33808
2024-07-27,"Palmas, Las",Saturday,7,2024,23005
2024-07-27,Santa Cruz de Tenerife,Saturday,7,2024,17372
2024-07-28,"Balears, Illes",Sunday,7,2024,30994
2024-07-28,"Palmas, Las",Sunday,7,2024,21502
2024-07-28,Santa Cruz de Tenerife,Sunday,7,2024,18308
2024-07-29,"Balears, Illes",Monday,7,2024,32762
2024-07-29,"Palmas, Las",Monday,7,2024,21253
2024-07-29,Santa Cruz de Tenerife,Monday,7,2024,18967
2024-07-30,"Balears, Illes",Tuesday,7,2024,30343
2024-07-30,"Palmas, Las",Tuesday,7,2024,20261
2024-07-30,Santa Cruz de Tenerife,Tuesday,7,2024,18250
2024-07-31,"Balears, Illes",Wednesday,7,2024,31477
2024-07-31,"Palmas, Las",Wednesday,7,2024,21134
2024-07-31,Santa Cruz de Tenerife,Wednesday,7,2024,18333
2024-08-01,"Balears, Illes",Thursday,8,2024,36316
2024-08-01,"Palmas, Las",Thursday,8,2024,21725
2024-08-01,Santa Cruz de Tenerife,Thursday,8,2024,18505
2024-08-02,"Balears, Illes",Friday,8,2024,36494
2024-08-02,"Palmas, Las",Friday,8,2024,21817
2024-08-02,Santa Cruz de Tenerife,Friday,8,2024,19766
2024-08-03,"Balears, Illes",Saturday,8,2024,34766
2024-08-03,"Palmas, Las",Saturday,8,2024,20587
2024-08-03,Santa Cruz de Tenerife,Saturday,8,2024,17214
2024-08-04,"Balears, Illes",Sunday,8,2024,32900
2024-08-04,"Palmas, Las",Sunday,8,2024,19354
2024-08-04,Santa Cruz de Tenerife,Sunday,8,2024,18241
2024-08-05,"Balears, Illes",Monday,8,2024,37777
2024-08-05,"Palmas, Las",Monday,8,2024,21928
2024-08-05,Santa Cruz de Tenerife,Monday,8,2024,20329
2024-08-06,"Balears, Illes",Tuesday,8,2024,34142
2024-08-06,"Palmas, Las",Tuesday,8,2024,20001
2024-08-06,Santa Cruz de Tenerife,Tuesday,8,2024,18687
2024-08-07,"Balears, Illes",Wednesday,8,2024,32871
2024-08-07,"Palmas, Las",Wednesday,8,2024,20092
2024-08-07,Santa Cruz de Tenerife,Wednesday,8,2024,17854
2024-08-08,"Balears, Illes",Thursday,8,2024,31491
2024-08-08,"Palmas, Las",Thursday,8,2024,20084
2024-08-08,Santa Cruz de Tenerife,Thursday,8,2024,18658
2024-08-09,"Balears, Illes",Friday,8,2024,36676
2024-08-09,"Palmas, Las",Friday,8,2024,21700
2024-08-09,Santa Cruz de Tenerife,Friday,8,2024,21272
2024-08-10,"Balears, Illes",Saturday,8,2024,32636
2024-08-10,"Palmas, Las",Saturday,8,2024,20660
2024-08-10,Santa Cruz de Tenerife,Saturday,8,2024,18541
2024-08-11,"Balears, Illes",Sunday,8,2024,32137
2024-08-11,"Palmas, Las",Sunday,8,2024,20773
2024-08-11,Santa Cruz de Tenerife,Sunday,8,2024,19036
2024-08-12,"Balears, Illes",Monday,8,2024,34071
2024-08-12,"Palmas, Las",Monday,8,2024,23224
2024-08-12,Santa Cruz de Tenerife,Monday,8,2024,19741
2024-08-13,"Balears, Illes",Tuesday,8,2024,29338
2024-08-13,"Palmas, Las",Tuesday,8,2024,20483
2024-08-13,Santa Cruz de Tenerife,Tuesday,8,2024,17350
2024-08-14,"Balears, Illes",Wednesday,8,2024,29578
2024-08-14,"Palmas, Las",Wednesday,8,2024,21516
2024-08-14,Santa Cruz de Tenerife,Wednesday,8,2024,19035
2024-08-15,"Balears, Illes",Thursday,8,2024,30073
2024-08-15,"Palmas, Las",Thursday,8,2024,20058
2024-08-15,Santa Cruz de Tenerife,Thursday,8,2024,18130
2024-08-16,"Balears, Illes",Friday,8,2024,35121
2024-08-16,"Palmas, Las",Friday,8,2024,21719
2024-08-16,Santa Cruz de Tenerife,Friday,8,2024,21458
2024-08-17,"Balears, Illes",Saturday,8,2024,31774
2024-08-17,"Palmas, Las",Saturday,8,2024,22731
2024-08-17,Santa Cruz de Tenerife,Saturday,8,2024,17979
2024-08-18,"Balears, Illes",Sunday,8,2024,31811
2024-08-18,"Palmas, Las",Sunday,8,2024,22018
2024-08-18,Santa Cruz de Tenerife,Sunday,8,2024,20201
2024-08-19,"Balears, Illes",Monday,8,2024,32975
2024-08-19,"Palmas, Las",Monday,8,2024,22462
2024-08-19,Santa Cruz de Tenerife,Monday,8,2024,19306
2024-08-20,"Balears, Illes",Tuesday,8,2024,29277
2024-08-20,"Palmas, Las",Tuesday,8,2024,21073
2024-08-20,Santa Cruz de Tenerife,Tuesday,8,2024,18430
2024-08-21,"Balears, Illes",Wednesday,8,2024,27755
2024-08-21,"Palmas, Las",Wednesday,8,2024,20151
2024-08-21,Santa Cruz de Tenerife,Wednesday,8,2024,17578
2024-08-22,"Balears, Illes",Thursday,8,2024,31238
2024-08-22,"Palmas, Las",Thursday,8,2024,20267
2024-08-22,Santa Cruz de Tenerife,Thursday,8,2024,17882
2024-08-23,"Balears, Illes",Friday,8,2024,32678
2024-08-23,"Palmas, Las",Friday,8,2024,20687
2024-08-23,Santa Cruz de Tenerife,Friday,8,2024,19632
2024-08-24,"Balears, Illes",Saturday,8,2024,30327
2024-08-24,"Palmas, Las",Saturday,8,2024,20196
2024-08-24,Santa Cruz de Tenerife,Saturday,8,2024,16524
2024-08-25,"Balears, Illes",Sunday,8,2024,30333
2024-08-25,"Palmas, Las",Sunday,8,2024,19363
2024-08-25,Santa Cruz de Tenerife,Sunday,8,2024,18194
2024-08-26,"Balears, Illes",Monday,8,2024,30282
2024-08-26,"Palmas, Las",Monday,8,2024,22176
2024-08-26,Santa Cruz de Tenerife,Monday,8,2024,19253
2024-08-27,"Balears, Illes",Tuesday,8,2024,27648
2024-08-27,"Palmas, Las",Tuesday,8,2024,19650
2024-08-27,Santa Cruz de Tenerife,Tuesday,8,2024,17794
2024-08-28,"Balears, Illes",Wednesday,8,2024,25025
2024-08-28,"Palmas, Las",Wednesday,8,2024,19028
2024-08-28,Santa Cruz de Tenerife,Wednesday,8,2024,17306
2024-08-29,"Balears, Illes",Thursday,8,2024,28446
2024-08-29,"Palmas, Las",Thursday,8,2024,21518
2024-08-29,Santa Cruz de Tenerife,Thursday,8,2024,17246
2024-08-30,"Balears, Illes",Friday,8,2024,29990
2024-08-30,"Palmas, Las",Friday,8,2024,20414
2024-08-30,Santa Cruz de Tenerife,Friday,8,2024,20610
2024-08-31,"Balears, Illes",Saturday,8,2024,26557
2024-08-31,"Palmas, Las",Saturday,8,2024,19548
2024-08-31,Santa Cruz de Tenerife,Saturday,8,2024,16538
2024-09-01,"Balears, Illes",Sunday,9,2024,29416
2024-09-01,"Palmas, Las",Sunday,9,2024,19484
2024-09-01,Santa Cruz de Tenerife,Sunday,9,2024,18481
2024-09-02,"Balears, Illes",Monday,9,2024,31700
2024-09-02,"Palmas, Las",Monday,9,2024,19880
2024-09-02,Santa Cruz de Tenerife,Monday,9,2024,18103
2024-09-03,"Balears, Illes",Tuesday,9,2024,25288
2024-09-03,"Palmas, Las",Tuesday,9,2024,18104
2024-09-03,Santa Cruz de Tenerife,Tuesday,9,2024,16502
2024-09-04,"Balears, Illes",Wednesday,9,2024,23458
2024-09-04,"Palmas, Las",Wednesday,9,2024,19380
2024-09-04,Santa Cruz de Tenerife,Wednesday,9,2024,16365
2024-09-05,"Balears, Illes",Thursday,9,2024,29155
2024-09-05,"Palmas, Las",Thursday,9,2024,19390
2024-09-05,Santa Cruz de Tenerife,Thursday,9,2024,17735
2024-09-06,"Balears, Illes",Friday,9,2024,31247
2024-09-06,"Palmas, Las",Friday,9,2024,20943
2024-09-06,Santa Cruz de Tenerife,Friday,9,2024,19636
2024-09-07,"Balears, Illes",Saturday,9,2024,29052
2024-09-07,"Palmas, Las",Saturday,9,2024,21073
2024-09-07,Santa Cruz de Tenerife,Saturday,9,2024,18940
2024-09-08,"Balears, Illes",Sunday,9,2024,28611
2024-09-08,"Palmas, Las",Sunday,9,2024,18835
2024-09-08,Santa Cruz de Tenerife,Sunday,9,2024,18165
2024-09-09,"Balears, Illes",Monday,9,2024,28342
2024-09-09,"Palmas, Las",Monday,9,2024,23212
2024-09-09,Santa Cruz de Tenerife,Monday,9,2024,18040
2024-09-10,"Balears, Illes",Tuesday,9,2024,24540
2024-09-10,"Palmas, Las",Tuesday,9,2024,19603
2024-09-10,Santa Cruz de Tenerife,Tuesday,9,2024,17234
2024-09-11,"Balears, Illes",Wednesday,9,2024,24551
2024-09-11,"Palmas, Las",Wednesday,9,2024,19176
2024-09-11,Santa Cruz de Tenerife,Wednesday,9,2024,17067
2024-09-12,"Balears, Illes",Thursday,9,2024,26562
2024-09-12,"Palmas, Las",Thursday,9,2024,18935
2024-09-12,Santa Cruz de Tenerife,Thursday,9,2024,18025
2024-09-13,"Balears, Illes",Friday,9,2024,29545
2024-09-13,"Palmas, Las",Friday,9,2024,20317
2024-09-13,Santa Cruz de Tenerife,Friday,9,2024,21159
2024-09-14,"Balears, Illes",Saturday,9,2024,23738
2024-09-14,"Palmas, Las",Saturday,9,2024,20859
2024-09-14,Santa Cruz de Tenerife,Saturday,9,2024,16738
2024-09-15,"Balears, Illes",Sunday,9,2024,24833
2024-09-15,"Palmas, Las",Sunday,9,2024,20715
2024-09-15,Santa Cruz de Tenerife,Sunday,9,2024,17420
2024-09-16,"Balears, Illes",Monday,9,2024,26767
2024-09-16,"Palmas, Las",Monday,9,2024,20486
2024-09-16,Santa Cruz de Tenerife,Monday,9,2024,19562
2024-09-17,"Balears, Illes",Tuesday,9,2024,23174
2024-09-17,"Palmas, Las",Tuesday,9,2024,19081
2024-09-17,Santa Cruz de Tenerife,Tuesday,9,2024,17761
2024-09-18,"Balears, Illes",Wednesday,9,2024,24534
2024-09-18,"Palmas, Las",Wednesday,9,2024,19185
2024-09-18,Santa Cruz de Tenerife,Wednesday,9,2024,17244
2024-09-19,"Balears, Illes",Thursday,9,2024,27385
2024-09-19,"Palmas, Las",Thursday,9,2024,19748
2024-09-19,Santa Cruz de Tenerife,Thursday,9,2024,18204
2024-09-20,"Balears, Illes",Friday,9,2024,29945
2024-09-20,"Palmas, Las",Friday,9,2024,20443
2024-09-20,Santa Cruz de Tenerife,Friday,9,2024,19540
2024-09-21,"Balears, Illes",Saturday,9,2024,23509
2024-09-21,"Palmas, Las",Saturday,9,2024,21449
2024-09-21,Santa Cruz de Tenerife,Saturday,9,2024,16494
2024-09-22,"Balears, Illes",Sunday,9,2024,25521
2024-09-22,"Palmas, Las",Sunday,9,2024,20351
2024-09-22,Santa Cruz de Tenerife,Sunday,9,2024,18153
2024-09-23,"Balears, Illes",Monday,9,2024,26714
2024-09-23,"Palmas, Las",Monday,9,2024,20527
2024-09-23,Santa Cruz de Tenerife,Monday,9,2024,18348
2024-09-24,"Balears, Illes",Tuesday,9,2024,23759
2024-09-24,"Palmas, Las",Tuesday,9,2024,19302
2024-09-24,Santa Cruz de Tenerife,Tuesday,9,2024,17329
2024-09-25,"Balears, Illes",Wednesday,9,2024,23959
2024-09-25,"Palmas, Las",Wednesday,9,2024,20034
2024-09-25,Santa Cruz de Tenerife,Wednesday,9,2024,20174
2024-09-26,"Balears, Illes",Thursday,9,2024,25204
2024-09-26,"Palmas, Las",Thursday,9,2024,19557
2024-09-26,Santa Cruz de Tenerife,Thursday,9,2024,18197
2024-09-27,"Balears, Illes",Friday,9,2024,28167
2024-09-27,"Palmas, Las",Friday,9,2024,23932
2024-09-27,Santa Cruz de Tenerife,Friday,9,2024,20061
2024-09-28,"Balears, Illes",Saturday,9,2024,23193
2024-09-28,"Palmas, Las",Saturday,9,2024,19018
2024-09-28,Santa Cruz de Tenerife,Saturday,9,2024,16318
2024-09-29,"Balears, Illes",Sunday,9,2024,23447
